PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol
142991,21,160,-1.98,5.91,5.38,Stormwater,Others,S,PVC,153.13,Geology-0,14.45,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
142992,21,200,-1.72,6.2,25.25,Wastewater,Others,S,PVC,153.17,Geology-0,14.43,SoilType-9,No,0,No,LandCover-4,RoadClass-0,0
143006,56,225,-1.33,5.55,4.94,Combined,Others,S,Others,140.44,Geology-2,19.35,SoilType-5,No,82,No,LandCover-4,RoadClass-0,6800
143007,56,225,-2.38,2.8,16.9,Combined,Others,S,Others,140.51,Geology-2,19.32,SoilType-5,No,82,No,LandCover-1,RoadClass-0,6800
143008,21,200,-1.33,5.55,4.94,Combined,Others,S,PVC,140.44,Geology-2,19.35,SoilType-5,No,82,No,LandCover-4,RoadClass-0,6800
143025,25,110,-2.22,-0.75,2.46,Wastewater,Others,S,PVC,124.41,Geology-2,17.95,SoilType-5,No,242,No,LandCover-1,RoadClass-1,0
143026,25,110,-0.16,1.11,3.82,Wastewater,Others,S,PVC,124.46,Geology-2,17.96,SoilType-5,No,242,No,LandCover-2,RoadClass-1,0
143027,50,110,-2.16,-0.37,2.36,Stormwater,Others,S,PVC,75.81,Geology-2,-11.16,SoilType-2,No,87,No,LandCover-1,RoadClass-0,0
143028,50,110,-2.09,-1.12,5.14,Stormwater,Others,S,PPP,75.81,Geology-2,-11.16,SoilType-2,No,87,No,LandCover-1,RoadClass-0,0
143029,65,150,-2.07,0.82,4.11,Stormwater,Others,S,BET,75.81,Geology-2,-11.16,SoilType-2,No,87,No,LandCover-1,RoadClass-0,0
143030,24,110,-2.03,3.81,42.86,Wastewater,Others,S,PVC,151.69,Geology-0,20.53,SoilType-9,No,173,No,LandCover-2,RoadClass-0,0
143034,21,110,-1.85,19.54,1.68,Wastewater,Others,S,PVC,147.71,Geology-0,17.91,SoilType-9,No,41,No,LandCover-4,RoadClass-3,0
143035,21,200,-2.41,4,30.44,Wastewater,Others,S,PVC,147.77,Geology-0,17.91,SoilType-9,No,41,No,LandCover-4,RoadClass-4,0
143036,21,160,-1.84,4.05,6.78,Stormwater,Others,S,PVC,93.53,Geology-2,8.64,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143037,21,160,-1.68,0,0.28,Wastewater,Others,S,PVC,93.53,Geology-2,8.64,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143038,21,160,-2.09,9.81,3.4,Wastewater,Others,S,PVC,93.53,Geology-2,8.64,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143041,21,200,-2.1,8.93,0.88,Wastewater,MUF,S,PVC,147.77,Geology-0,17.91,SoilType-9,No,41,No,LandCover-4,RoadClass-4,0
143042,21,160,-1.57,-2.85,1.99,Wastewater,Others,S,PVC,92.69,Geology-2,7.64,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143045,24,110,-1.53,2.11,58.1,Wastewater,Others,S,PPP,121.66,Geology-2,18.41,SoilType-9,No,109,No,LandCover-1,RoadClass-0,0
143050,23,110,-2.86,-0.12,6.3,Wastewater,Others,S,PVC,148.1,Geology-0,19.33,SoilType-9,No,182,No,LandCover-4,RoadClass-1,0
143051,23,110,-2.31,-0.42,2.02,Wastewater,Others,S,PVC,148.11,Geology-0,19.33,SoilType-9,No,182,No,LandCover-1,RoadClass-1,0
143053,21,110,-1.1,-0.34,1.97,Stormwater,Others,S,PVC,147.41,Geology-0,19.1,SoilType-9,No,87,No,LandCover-1,RoadClass-1,0
143054,21,160,-0.73,2.29,39.4,Stormwater,Others,S,PVC,147.33,Geology-0,19.08,SoilType-9,No,87,No,LandCover-1,RoadClass-1,0
143056,22,110,-0.3,14.16,27.8,Stormwater,Others,S,PVC,128.51,Geology-2,23.52,SoilType-2,No,326,No,LandCover-1,RoadClass-1,0
143059,22,110,-3.27,3.17,5.23,Stormwater,Others,S,PVC,128.36,Geology-2,23.44,SoilType-2,No,242,No,LandCover-1,RoadClass-2,0
143063,21,160,-4.56,0.55,71.85,Stormwater,Others,S,PPP,153.6,Geology-2,21.46,SoilType-2,No,0,No,LandCover-2,RoadClass-4,0
143064,21,200,-1.81,0.29,61,Wastewater,Others,S,PVC,147.98,Geology-0,17.95,SoilType-9,No,41,No,LandCover-2,RoadClass-4,0
143068,28,110,-2.13,0.68,6.54,Wastewater,Others,S,PVC,148.79,Geology-2,12.54,SoilType-9,No,122,No,LandCover-2,RoadClass-3,0
143069,28,110,-2.36,-0.14,1.08,Wastewater,Others,S,PVC,148.79,Geology-2,12.48,SoilType-9,No,122,No,LandCover-2,RoadClass-3,0
143070,28,110,-2.24,0.52,8.11,Stormwater,Others,S,PVC,148.79,Geology-2,12.54,SoilType-9,No,122,No,LandCover-2,RoadClass-3,0
143073,28,110,-2.67,-0.53,6.34,Stormwater,Others,S,PPP,148.88,Geology-2,12.51,SoilType-9,No,122,Yes,LandCover-2,RoadClass-3,0
143074,28,110,-2.64,0.59,5.22,Wastewater,Others,S,PVC,148.88,Geology-2,12.51,SoilType-9,No,122,No,LandCover-2,RoadClass-3,0
143082,28,110,-2.91,1.19,8.98,Wastewater,Others,S,PVC,148.97,Geology-2,12.49,SoilType-9,No,122,No,LandCover-3,RoadClass-3,0
143083,28,110,-2.95,2.23,1.14,Wastewater,Others,S,PVC,148.97,Geology-2,12.44,SoilType-9,No,122,No,LandCover-2,RoadClass-3,0
143093,24,110,-1.36,-0.39,4.55,Wastewater,Others,S,PVC,152.57,Geology-2,86.95,SoilType-7,No,190,No,LandCover-2,RoadClass-2,0
143094,24,110,-1.42,-0.24,4.49,Wastewater,Others,S,PVC,152.58,Geology-2,87.87,SoilType-7,No,79,No,LandCover-2,RoadClass-3,0
143095,21,110,-1.35,-0.12,6.05,Stormwater,Others,S,PVC,152.57,Geology-2,86.95,SoilType-7,No,190,No,LandCover-2,RoadClass-2,0
143098,21,200,-1.46,0.83,35.58,Wastewater,Others,S,PVC,148.19,Geology-0,18.04,SoilType-9,No,41,No,LandCover-2,RoadClass-4,0
143108,22,110,-4.37,0.91,12.79,Combined,Others,S,PVC,123.33,Geology-2,17.84,SoilType-6,No,45,No,LandCover-1,RoadClass-0,0
143109,22,75,-4.36,-0.07,3.62,Stormwater,Others,S,PVC,123.31,Geology-2,17.84,SoilType-6,No,45,No,LandCover-1,RoadClass-1,0
143112,83,300,-1.46,1.14,32.25,Combined,MUF,S,BET,77.87,Geology-2,-13.93,SoilType-9,No,236,No,LandCover-2,RoadClass-0,5100
143113,21,160,-1.36,4.56,6.71,Wastewater,Others,S,PVC,92.44,Geology-2,7.35,SoilType-2,Yes,70,No,LandCover-3,RoadClass-0,0
143116,21,200,-1.61,4.44,7.93,Stormwater,Others,S,PVC,92.32,Geology-2,7.19,SoilType-2,Yes,70,No,LandCover-3,RoadClass-0,0
143117,21,200,-1.69,0.7,36.24,Stormwater,Others,S,PVC,91.18,Geology-2,5.84,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143118,21,200,-1.67,0.6,40.08,Wastewater,Others,S,PVC,90.91,Geology-2,5.54,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143123,24,110,-5.27,-1.86,1.74,Wastewater,Others,S,PVC,130.25,Geology-2,18.82,SoilType-9,No,185,No,LandCover-1,RoadClass-2,0
143124,24,110,-7.34,8.85,29.22,Wastewater,Others,S,PVC,130.23,Geology-2,18.8,SoilType-9,No,185,No,LandCover-1,RoadClass-1,0
143125,24,110,-3.07,-1.54,52.51,Wastewater,Others,S,PVC,130.08,Geology-2,18.76,SoilType-9,No,185,No,LandCover-2,RoadClass-3,0
143126,24,110,-3.74,3.3,3.64,Wastewater,Others,S,PVC,130.11,Geology-2,18.76,SoilType-9,No,185,No,LandCover-2,RoadClass-2,0
143128,56,125,-2.31,-6,3.26,Wastewater,Others,S,BET,134.44,Geology-2,27.06,SoilType-2,No,200,No,LandCover-1,RoadClass-2,6300
143131,21,160,-0.73,-9.31,5.82,Stormwater,Others,S,PVC,91.81,Geology-2,6.6,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143132,21,160,-0.83,11.58,5.22,Wastewater,Others,S,PVC,91.81,Geology-2,6.6,SoilType-2,Yes,70,No,LandCover-3,RoadClass-0,0
143135,21,200,-1.34,0.42,33.58,Wastewater,Others,S,PVC,148.35,Geology-0,18.13,SoilType-9,No,107,No,LandCover-2,RoadClass-4,0
143136,21,110,-1.3,17.45,1.32,Wastewater,Others,S,PVC,148.33,Geology-0,18.12,SoilType-9,No,107,No,LandCover-2,RoadClass-4,0
143138,22,110,-3.55,-3.78,28.73,Wastewater,Others,S,PPP,122.2,Geology-2,18.65,SoilType-9,No,138,No,LandCover-2,RoadClass-1,0
143139,22,110,-5.51,1.63,1.71,Wastewater,Others,S,PPP,122.2,Geology-2,18.64,SoilType-9,No,138,Yes,LandCover-2,RoadClass-1,0
143141,22,110,-1.41,-2.33,23.39,Wastewater,Others,S,PVC,143.61,Geology-2,18.36,SoilType-5,No,257,No,LandCover-1,RoadClass-2,6800
143142,22,110,-3.06,-1.14,30.03,Wastewater,Others,S,PVC,152.64,Geology-2,32.94,SoilType-2,No,72,No,LandCover-1,RoadClass-3,0
143143,22,110,-3.98,0.09,1.7,Wastewater,Others,S,PVC,152.65,Geology-2,33.09,SoilType-3,No,72,No,LandCover-1,RoadClass-3,0
143146,22,125,-1.35,17.38,49.44,Wastewater,Others,S,PVC,152.34,Geology-2,32.92,SoilType-5,No,72,No,LandCover-2,RoadClass-3,0
143149,22,160,-1.59,2.08,278.34,Wastewater,Others,S,PVC,151.98,Geology-2,32.41,SoilType-5,No,25,No,LandCover-2,RoadClass-2,0
143154,29,110,-6.87,-1.77,63.68,Stormwater,Others,S,PVC,147.2,Geology-0,18.8,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143155,29,200,-2.49,-2.08,51.55,Stormwater,Others,S,PVC,147.05,Geology-0,18.83,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143156,29,110,-7.76,5.24,16.48,Wastewater,Others,S,PVC,147.23,Geology-0,18.78,SoilType-9,No,119,Yes,LandCover-4,RoadClass-1,0
143157,29,110,-6.32,-3.4,47.26,Wastewater,Others,S,PVC,147.19,Geology-0,18.81,SoilType-9,No,119,No,LandCover-4,RoadClass-3,0
143158,29,160,-2.53,-2.44,55.91,Wastewater,Others,S,PVC,147.05,Geology-0,18.83,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143161,29,110,-6.52,3.17,12.65,Wastewater,Others,S,PVC,147.17,Geology-0,18.79,SoilType-9,No,119,No,LandCover-4,RoadClass-3,0
143162,29,110,-6.48,5.3,10.72,Stormwater,Others,S,PVC,147.17,Geology-0,18.79,SoilType-9,No,119,No,LandCover-4,RoadClass-3,0
143163,29,110,-6.28,7.87,2.05,Wastewater,Others,S,PVC,147.16,Geology-0,18.78,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143166,29,110,-3.64,8.31,11.42,Stormwater,Others,S,PVC,147.12,Geology-0,18.8,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143167,29,110,-3.78,7.92,11.77,Wastewater,Others,S,PVC,147.11,Geology-0,18.81,SoilType-9,No,119,No,LandCover-1,RoadClass-3,0
143168,21,160,-1.94,-0.66,27.28,Wastewater,Others,S,PVC,152.71,Geology-0,14.46,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
143170,21,200,-2.47,0,0.68,Stormwater,Others,S,PVC,153.7,Geology-0,14.19,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
143171,21,160,-2.57,5.24,0.59,Wastewater,Others,S,PVC,153.7,Geology-0,14.19,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
143173,21,110,-0.96,-0.42,8.55,Wastewater,Others,S,PVC,145.97,Geology-2,23.25,SoilType-5,No,185,No,LandCover-4,RoadClass-4,0
143174,21,110,-1.31,3.89,58.87,Wastewater,Others,S,PVC,145.98,Geology-2,23.45,SoilType-5,No,104,No,LandCover-4,RoadClass-4,0
143175,21,110,-1.45,0.89,25.03,Wastewater,Others,S,PVC,145.9,Geology-2,23.22,SoilType-5,No,185,No,LandCover-2,RoadClass-3,0
143176,21,250,-2.06,2.91,11.85,Stormwater,Others,S,PVC,153.73,Geology-0,14.21,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
143177,21,315,-1.87,0.91,34.33,Stormwater,Others,S,PPP,153.77,Geology-0,14.12,SoilType-3,No,0,No,LandCover-1,RoadClass-0,0
143178,21,160,-2.13,10.75,3.21,Stormwater,Others,S,PVC,153.75,Geology-0,14.24,SoilType-3,No,0,No,LandCover-1,RoadClass-0,0
143179,21,160,-1.58,-6.55,10.43,Stormwater,Others,S,PVC,153.77,Geology-0,14.23,SoilType-3,No,0,No,LandCover-1,RoadClass-0,0
143180,21,200,-2.24,3.28,11.02,Wastewater,Others,S,PVC,153.73,Geology-0,14.21,SoilType-9,No,0,No,LandCover-1,RoadClass-0,0
143181,21,200,-1.89,1.46,34.52,Wastewater,Others,S,PVC,153.76,Geology-0,14.12,SoilType-3,No,0,No,LandCover-1,RoadClass-0,0
143182,21,250,-1.97,3.88,18.6,Stormwater,Others,S,PVC,152.72,Geology-0,14.6,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
143183,21,250,-1.31,3.66,10.17,Stormwater,Others,S,PVC,152.68,Geology-0,14.53,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
143184,21,250,-1.36,8.6,3.22,Stormwater,Others,S,PVC,152.69,Geology-0,14.57,SoilType-9,No,0,Yes,LandCover-2,RoadClass-1,0
143185,21,110,-2.01,3.86,59.71,Stormwater,Others,S,PVC,145.98,Geology-2,23.45,SoilType-5,No,104,No,LandCover-2,RoadClass-4,0
143186,21,110,-0.91,-0.41,8.2,Stormwater,Others,S,PVC,145.97,Geology-2,23.25,SoilType-5,No,185,No,LandCover-4,RoadClass-4,0
143187,21,110,-1.52,1,25.97,Stormwater,Others,S,PVC,145.87,Geology-2,23.21,SoilType-5,No,185,No,LandCover-2,RoadClass-3,0
143188,21,200,-2.03,1,1.54,Wastewater,Others,S,PVC,152.71,Geology-0,14.56,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143189,21,250,-1.28,0.06,1.88,Wastewater,Others,S,PVC,152.71,Geology-0,14.56,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143190,21,250,-1.23,-3.71,2.58,Wastewater,Others,S,PVC,152.71,Geology-0,14.56,SoilType-9,No,0,Yes,LandCover-2,RoadClass-0,0
143191,21,250,-1.12,0.08,2.85,Stormwater,Others,S,PVC,152.71,Geology-0,14.56,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143192,21,200,-1.77,0.98,17.39,Wastewater,Others,S,PVC,152.69,Geology-0,14.48,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143193,21,200,-2.02,3.83,2.64,Wastewater,Others,S,PVC,152.73,Geology-0,14.54,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143194,21,160,-2.06,7.66,1.83,Wastewater,Others,S,PVC,152.73,Geology-0,14.54,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143195,21,200,-1.63,0.55,60.93,Stormwater,Others,S,PVC,88.32,Geology-2,2.57,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143196,21,200,-1.58,0.41,55.86,Wastewater,Others,S,PVC,88.32,Geology-2,2.57,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143197,21,200,-1.25,0.72,2.88,Stormwater,Others,S,PVC,87.49,Geology-2,1.64,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143200,21,125,-1.46,0.28,10.52,Stormwater,Others,S,PVC,89.97,Geology-2,4.44,SoilType-2,Yes,70,No,LandCover-2,RoadClass-0,0
143201,18,110,-1.28,1.67,27.44,Wastewater,Others,S,PVC,122.45,Geology-2,17.75,SoilType-6,No,150,No,LandCover-4,RoadClass-1,0
143203,21,250,-1.33,-9.43,1.87,Wastewater,Others,S,PVC,82.18,Geology-2,-4.27,SoilType-0,Yes,17,No,LandCover-2,RoadClass-0,0
143204,21,250,-1.55,0.71,1.05,Wastewater,Others,S,PVC,82.18,Geology-2,-4.27,SoilType-0,Yes,17,No,LandCover-2,RoadClass-0,0
143205,21,160,-1.53,0,0.97,Wastewater,Others,S,Others,82.18,Geology-2,-4.27,SoilType-0,Yes,17,No,LandCover-2,RoadClass-0,0
143207,37,400,-4.03,-4.13,4.99,Wastewater,Others,S,PVC,148.49,Geology-0,18.15,SoilType-9,No,107,No,LandCover-2,RoadClass-3,0
143208,44,315,-1.19,0.79,35.88,Stormwater,Others,S,PVC,148.36,Geology-0,18.12,SoilType-9,No,107,No,LandCover-2,RoadClass-4,0
143209,21,315,-3.4,1.01,13.64,Stormwater,Others,S,PVC,148.46,Geology-0,18.15,SoilType-9,No,107,No,LandCover-2,RoadClass-4,0
143212,29,110,-2.57,1.45,10.85,Stormwater,Others,S,PVC,147.03,Geology-0,18.82,SoilType-9,No,119,Yes,LandCover-1,RoadClass-3,0
143213,29,110,-2.57,1.27,13.24,Wastewater,Others,S,PVC,147.03,Geology-0,18.82,SoilType-9,No,119,Yes,LandCover-1,RoadClass-3,0
143216,29,110,-1.55,0.25,11.76,Stormwater,Others,S,PVC,146.98,Geology-0,18.83,SoilType-9,No,119,No,LandCover-4,RoadClass-3,0
143217,29,110,-1.51,0.14,15.06,Wastewater,Others,S,PVC,146.98,Geology-0,18.83,SoilType-9,No,119,No,LandCover-4,RoadClass-3,0
143220,21,160,-1.98,1.03,144.55,Stormwater,Others,S,PPP,81.72,Geology-2,-9.79,SoilType-5,No,81,No,LandCover-1,RoadClass-2,0
143224,18,200,-2.28,6.93,26.6,Stormwater,Others,S,PVC,82.94,Geology-2,-9.01,SoilType-5,No,67,No,LandCover-4,RoadClass-2,0
143226,21,200,-1.22,2.04,0.64,Stormwater,Others,S,PVC,146.18,Geology-0,18.65,SoilType-9,No,130,No,LandCover-2,RoadClass-0,0
143227,21,200,-1.1,0.49,57.64,Stormwater,Others,S,PVC,146.27,Geology-0,18.63,SoilType-9,No,130,No,LandCover-1,RoadClass-0,0
143229,21,400,-1.3,4.76,39.24,Stormwater,Others,S,PPP,152.62,Geology-0,14.6,SoilType-9,No,0,No,LandCover-2,RoadClass-3,0
143232,21,160,-1.77,-2.05,3.33,Stormwater,Others,S,PVC,153.25,Geology-0,14.33,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
143233,21,200,-2.08,-1.64,12.85,Stormwater,Others,S,PVC,153.71,Geology-0,14.15,SoilType-9,No,0,No,LandCover-1,RoadClass-1,0
143234,21,160,-2.07,-2.08,12.32,Wastewater,Others,S,PVC,153.71,Geology-0,14.15,SoilType-9,No,0,No,LandCover-1,RoadClass-1,0
143240,20,200,-2.6,0.97,75.3,Stormwater,Others,S,PVC,153.9,Geology-0,14.08,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143242,21,200,-2.19,2.93,63.5,Wastewater,Others,S,PVC,153.67,Geology-0,13.93,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143243,21,160,-2.72,2.76,23.25,Wastewater,Others,S,PVC,153.81,Geology-0,14.03,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143244,21,200,-2.72,0.62,71.69,Wastewater,Others,S,PVC,153.9,Geology-0,14.08,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143246,21,110,-3.21,21.96,1.39,Stormwater,Others,S,PVC,153.77,Geology-0,14.01,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143261,42,110,-2.62,-1.55,1.8,Wastewater,Others,S,PVC,133.12,Geology-2,26.11,SoilType-2,No,184,No,LandCover-2,RoadClass-2,0
143263,82,150,-2.09,-0.48,4.41,Wastewater,Others,S,BET,133.66,Geology-2,26.41,SoilType-2,No,184,No,LandCover-1,RoadClass-0,0
143264,59,300,-0.92,0.44,49.52,Combined,MUF,S,BET,145.48,Geology-2,17.82,SoilType-5,No,83,No,LandCover-1,RoadClass-0,6800
143265,59,300,-1.11,0.99,51.4,Combined,MUF,S,BET,145.17,Geology-2,17.99,SoilType-5,No,83,No,LandCover-1,RoadClass-1,6800
143266,21,160,-0.85,-12.02,2.28,Stormwater,Others,S,PVC,83.02,Geology-2,-8.94,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143267,21,200,-1.83,-20.39,2.91,Stormwater,Others,S,PVC,83.06,Geology-2,-8.9,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143268,21,200,-1.23,0.54,36.69,Stormwater,Others,S,PVC,83.13,Geology-2,-8.86,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143269,21,315,-1.12,0.34,37.95,Wastewater,Others,S,PVC,83.13,Geology-2,-8.86,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143278,53,160,-2.62,-5.33,4.93,Stormwater,Others,S,PVC,74.07,Geology-2,-13.2,SoilType-2,No,87,No,LandCover-1,RoadClass-0,0
143279,21,160,-1.56,0.7,28.89,Stormwater,Others,S,PVC,148.59,Geology-0,18.34,SoilType-9,No,107,No,LandCover-1,RoadClass-1,0
143284,21,200,-1.48,0.72,6.44,Wastewater,Others,S,PVC,148.59,Geology-0,18.34,SoilType-9,No,107,No,LandCover-2,RoadClass-1,0
143285,21,200,-1.1,0.9,24.45,Wastewater,Others,S,PVC,148.59,Geology-0,18.39,SoilType-9,No,107,No,LandCover-2,RoadClass-0,0
143286,21,110,-1.04,0.33,7.87,Stormwater,Others,S,PVC,148.58,Geology-0,18.37,SoilType-9,No,107,No,LandCover-2,RoadClass-0,0
143287,21,160,-0.96,6.17,1.74,Stormwater,Others,S,PVC,83.14,Geology-2,-8.85,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143288,59,200,-3.83,-2.16,16.91,Wastewater,Others,S,PVC,146.95,Geology-2,17.43,SoilType-1,No,72,No,LandCover-4,RoadClass-2,0
143295,21,110,-1.51,5.8,18.82,Wastewater,Others,S,PVC,152.73,Geology-0,14.64,SoilType-9,No,0,No,LandCover-4,RoadClass-2,0
143297,21,160,-2.74,3.31,21.38,Stormwater,Others,S,PVC,153.81,Geology-0,14.03,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143298,21,125,-1.77,-1.11,5.61,Stormwater,Others,S,PVC,153.84,Geology-0,14.01,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143299,21,125,-1.86,-1.29,4.82,Wastewater,Others,S,PVC,153.84,Geology-0,14.01,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143300,21,250,-2.21,2.99,64.92,Stormwater,Others,S,PVC,153.67,Geology-0,13.93,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
143301,21,160,-0.84,8.84,0.82,Stormwater,Others,S,PVC,80.97,Geology-2,-9.98,SoilType-5,No,142,No,LandCover-1,RoadClass-2,0
143302,21,160,-0.74,-7.96,1.36,Stormwater,Others,S,PVC,80.97,Geology-2,-9.98,SoilType-5,No,142,No,LandCover-1,RoadClass-2,0
143303,21,315,-1.97,3.03,1.56,Wastewater,Others,S,PVC,83.21,Geology-0,-8.81,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143304,21,200,-1.35,0.75,65.46,Wastewater,Others,S,PVC,83.34,Geology-0,-8.71,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143305,21,200,-1.49,0.55,65.13,Stormwater,Others,S,PVC,83.3,Geology-0,-8.75,SoilType-5,No,67,No,LandCover-4,RoadClass-0,0
143307,21,110,-0.88,9.21,2.17,Stormwater,Others,S,PVC,148.59,Geology-0,18.39,SoilType-9,No,107,No,LandCover-1,RoadClass-0,0
143308,21,160,-1.86,0.67,16.02,Stormwater,Others,S,PVC,146.37,Geology-0,18.61,SoilType-9,No,130,No,LandCover-1,RoadClass-2,0
143309,21,160,-2.11,5.44,6.85,Stormwater,Others,S,PVC,81.19,Geology-2,-9.71,SoilType-5,No,167,No,LandCover-1,RoadClass-1,0
143310,21,160,-2.04,-1.39,1.07,Stormwater,Others,S,PVC,81.11,Geology-2,-9.78,SoilType-5,No,167,No,LandCover-1,RoadClass-2,0
143311,21,160,-2.41,1.51,61.61,Stormwater,Others,S,PVC,81.04,Geology-2,-9.88,SoilType-5,No,142,No,LandCover-4,RoadClass-1,0
143312,21,160,-1.24,-12.91,3.92,Stormwater,Others,S,PVC,83.3,Geology-0,-8.75,SoilType-5,No,67,No,LandCover-1,RoadClass-0,0
143313,21,315,-1.87,-1.24,4.82,Wastewater,Others,S,PVC,83.25,Geology-0,-8.77,SoilType-5,No,67,No,LandCover-4,RoadClass-1,0
143317,23,160,-2.83,-0.58,9.66,Wastewater,Others,S,PVC,151.93,Geology-2,37.28,SoilType-9,No,54,No,LandCover-1,RoadClass-3,0
143318,23,160,-2.02,-0.48,15.8,Wastewater,Others,S,PVC,151.93,Geology-2,37.96,SoilType-9,No,54,No,LandCover-1,RoadClass-2,0
143319,23,160,-3.32,-0.22,37.08,Combined,Others,Others,PVC,151.89,Geology-2,36.56,SoilType-9,No,54,No,LandCover-1,RoadClass-3,0
143320,23,160,-2.64,-0.01,3.32,Combined,Others,Others,PVC,151.91,Geology-2,37.37,SoilType-9,No,54,No,LandCover-1,RoadClass-3,0
143322,24,110,-5.68,0.48,72.97,Wastewater,Others,S,PVC,148.19,Geology-2,28.38,SoilType-5,No,0,No,LandCover-2,RoadClass-2,0
143323,24,110,-6.6,-4.9,16.32,Wastewater,Others,S,PVC,148.38,Geology-2,28.52,SoilType-5,No,0,Yes,LandCover-1,RoadClass-3,0
143324,24,110,-6.58,-0.7,89.36,Stormwater,Others,S,PVC,148.24,Geology-2,28.43,SoilType-5,No,0,No,LandCover-2,RoadClass-2,0
143325,25,125,-2.88,0.16,17.38,Wastewater,Others,S,PVC,149.67,Geology-0,28.68,SoilType-5,No,45,No,LandCover-2,RoadClass-2,0
143326,25,125,-4.35,-0.4,4.87,Wastewater,Others,S,PVC,149.71,Geology-0,28.77,SoilType-5,No,45,No,LandCover-1,RoadClass-3,0
143329,25,500,-3.13,-0.12,20.36,Stormwater,Others,S,PVC,149.67,Geology-0,28.68,SoilType-5,No,45,No,LandCover-2,RoadClass-2,0
143330,25,250,-3.8,-0.57,39.61,Stormwater,Others,S,PVC,149.66,Geology-0,28.83,SoilType-5,No,45,Yes,LandCover-1,RoadClass-2,0
143331,25,250,-3.61,-4.56,15.84,Stormwater,Others,S,PVC,149.7,Geology-0,28.67,SoilType-5,No,45,No,LandCover-1,RoadClass-2,0
143332,25,250,-3.18,-2.88,20.65,Stormwater,Others,S,PVC,149.75,Geology-0,28.72,SoilType-5,No,45,No,LandCover-1,RoadClass-3,0
143333,25,250,-3.88,-2.24,4.19,Stormwater,Others,S,PVC,149.63,Geology-0,28.83,SoilType-5,No,45,Yes,LandCover-1,RoadClass-2,0
143334,25,250,-2.83,-0.82,13.42,Stormwater,Others,S,PVC,149.75,Geology-0,28.69,SoilType-5,No,45,No,LandCover-1,RoadClass-3,0
143335,21,110,-1.09,-2.74,9.98,Stormwater,Others,S,PVC,148.59,Geology-0,18.39,SoilType-9,No,107,No,LandCover-2,RoadClass-0,0
143336,23,110,-2.38,2.31,25.85,Wastewater,Others,S,PVC,142.82,Geology-2,24.47,SoilType-5,No,65,No,LandCover-4,RoadClass-3,0
143337,23,110,-2.53,4.2,2.13,Wastewater,Others,S,PVC,142.86,Geology-2,24.46,SoilType-5,No,65,No,LandCover-1,RoadClass-3,0
