PipeID,Age,Diameter,Depth,Slope,Length,Pipe_Type,Connection_Type,Pipe_Form,Material,Rainfall,Geology,Groundwater,Soil_Type,Landslide_Area,Population,Building_Area,Land_Cover,Distance_to_Road,Traffic_Volume,Condition_Classes
63124,47,225,-1.91,1.97,35.57,Wastewater,MUF,S,BET,133.16,Geology-2,18.62,SoilType-9,No,78,No,LandCover-2,RoadClass-2,0,1
85653,22,315,-1.34,4.43,30.26,Stormwater,Others,S,PVC,109.48,Geology-2,15.52,SoilType-2,No,139,No,LandCover-1,RoadClass-0,9680,0
161465,1,315,-1.24,0.62,57.96,Stormwater,Others,S,PVC,105.31,Geology-2,15.46,SoilType-2,No,320,No,LandCover-2,RoadClass-0,0,0
154248,1,300,-1.6,0.93,66.77,Stormwater,Others,S,PPP,143.75,Geology-0,14.71,SoilType-9,No,178,No,LandCover-4,RoadClass-3,0,0
89083,16,200,-1.37,4.95,37.7,Wastewater,MUF,S,Others,125.21,Geology-2,16.15,SoilType-6,No,181,No,LandCover-1,RoadClass-3,0,0
9602,21,400,-3.43,26,36.15,Combined,MUF,S,Others,105.39,Geology-2,15.48,SoilType-2,No,60,No,LandCover-1,RoadClass-2,0,1
72607,16,300,-0.8,26.02,28.87,Combined,MUF,S,Others,111.67,Geology-2,15.6,SoilType-9,No,21,No,LandCover-2,RoadClass-2,0,1
162041,54,400,-2.56,-0.16,25.07,Combined,MUF,S,BET,119.06,Geology-2,15.59,SoilType-9,No,129,No,LandCover-2,RoadClass-1,0,0
163479,1,315,-1.27,-0.36,67.86,Wastewater,Others,S,PVC,117.81,Geology-2,15.58,SoilType-9,No,230,No,LandCover-2,RoadClass-0,5100,0
162200,1,225,-6.38,4.79,34.64,Combined,MUF,S,BET,137.12,Geology-2,14.33,SoilType-1,No,70,No,LandCover-4,RoadClass-2,0,1
30102,32,600,-0.06,0.57,51.43,Combined,Others,S,PVC,107.62,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,13550,0
60347,49,225,-1.46,-1.54,5.65,Combined,MUF,S,PVC,127.47,Geology-2,16.25,SoilType-5,No,142,No,LandCover-4,RoadClass-0,0,0
59711,40,225,-2.32,6.73,8.88,Combined,MUF,S,BET,127.44,Geology-0,16.85,SoilType-9,No,66,No,LandCover-2,RoadClass-0,0,1
57286,37,225,-2.86,6.01,45.72,Wastewater,MUF,S,BET,144.88,Geology-0,24.7,SoilType-9,No,70,No,LandCover-1,RoadClass-2,0,0
57223,43,225,-1.87,1.24,59.16,Combined,MUF,S,BET,140.49,Geology-0,26.54,SoilType-5,No,64,No,LandCover-4,RoadClass-1,0,1
57311,37,160,-1.65,5.17,29.32,Wastewater,Others,S,PVC,143.42,Geology-0,25.45,SoilType-9,No,70,No,LandCover-4,RoadClass-1,0,1
163412,1,200,-2.27,-2.72,65.95,Wastewater,Others,S,PVC,125.25,Geology-2,16.13,SoilType-6,No,181,No,LandCover-1,RoadClass-0,0,0
158515,1,200,-1.36,4.84,55.51,Wastewater,Others,S,PVC,122.49,Geology-2,15.66,SoilType-6,No,111,No,LandCover-4,RoadClass-0,0,0
156938,51,250,-0.98,-1.27,28.94,Combined,Others,S,BET,126.94,Geology-0,16.79,SoilType-9,No,111,No,LandCover-2,RoadClass-2,0,0
57510,29,315,-0.07,0.2,54.84,Wastewater,Others,S,PVC,143.77,Geology-2,20.76,SoilType-4,No,19,No,LandCover-4,RoadClass-4,0,0
3290,8,160,-1.67,0.17,44.19,Wastewater,Others,S,PVC,143.66,Geology-2,15,SoilType-3,No,0,No,LandCover-1,RoadClass-4,0,0
57155,42,150,-2.78,3.64,26.26,Combined,MUF,S,BET,142.55,Geology-0,24.43,SoilType-4,No,12,No,LandCover-4,RoadClass-1,0,1
27913,40,600,-2.3,0.25,16.59,Combined,Others,S,PVC,104.09,Geology-2,15.48,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
5297,48,250,-0.46,2.31,30.23,Combined,MUF,S,BET,122.5,Geology-2,15.64,SoilType-9,No,109,No,LandCover-4,RoadClass-4,0,1
13780,100,300,-1.82,28.59,16.68,Combined,Others,S,Others,97.47,Geology-2,15.45,SoilType-2,Yes,523,Yes,LandCover-1,RoadClass-2,0,1
27898,21,300,-1.91,2.98,10.03,Combined,Others,S,Others,103.43,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,1
73990,44,315,-0.87,4.39,46.37,Combined,Others,S,PVC,106.44,Geology-2,15.49,SoilType-2,No,216,No,LandCover-1,RoadClass-0,0,1
24454,68,300,-1.31,1.74,8.15,Combined,MUF,S,BET,117.58,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-1,0,1
150841,5,200,-2.85,6.35,15.66,Stormwater,Others,S,PVC,102.61,Geology-2,15.44,SoilType-3,No,84,No,LandCover-4,RoadClass-0,0,0
70515,48,150,-3.67,0.69,52.8,Combined,MUF,S,BET,144.74,Geology-0,14.86,SoilType-9,No,133,No,LandCover-4,RoadClass-0,0,1
158034,1,160,-1.39,1.65,60.87,Stormwater,Others,S,PVC,128.17,Geology-2,15.62,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0,0
5590,22,400,-1.72,31.86,2.56,Combined,MUF,S,Others,105.68,Geology-2,15.47,SoilType-2,No,60,No,LandCover-1,RoadClass-1,6300,1
56022,39,225,-1.51,0.78,43,Wastewater,MUF,S,BET,134.04,Geology-0,24.65,SoilType-4,No,257,No,LandCover-1,RoadClass-0,0,0
164823,1,250,-2.73,4.37,35.18,Stormwater,Others,S,PVC,105.3,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,1
169590,0,160,-1.11,2.73,47.12,Wastewater,Others,S,PVC,103.36,Geology-2,15.45,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
140372,11,160,-0.66,6.29,16.5,Combined,Others,S,PVC,106.57,Geology-2,15.49,SoilType-2,No,216,No,LandCover-1,RoadClass-0,0,1
164084,1,315,-1.97,0.54,45.58,Stormwater,Others,S,PVC,144.52,Geology-0,24.83,SoilType-4,No,208,No,LandCover-4,RoadClass-0,0,0
163417,1,300,-2.82,-3.43,8.53,Combined,Others,S,BET,143.49,Geology-0,16.05,SoilType-9,No,55,No,LandCover-2,RoadClass-0,0,1
159901,1,160,-0.63,7.4,45.1,Wastewater,Others,S,PVC,122.52,Geology-2,15.46,SoilType-2,No,91,No,LandCover-1,RoadClass-0,0,0
58228,41,200,-0.57,0.63,15.42,Wastewater,Others,S,PVC,122.7,Geology-2,15.93,SoilType-9,No,123,No,LandCover-4,RoadClass-2,0,0
163657,0,315,-1.97,0.75,54.08,Stormwater,Others,S,PPP,118.13,Geology-2,15.58,SoilType-9,No,129,No,LandCover-2,RoadClass-0,5100,0
57248,40,225,-1.46,1.76,52.01,Combined,MUF,S,BET,144.94,Geology-0,24.63,SoilType-4,No,208,No,LandCover-4,RoadClass-0,0,1
158479,1,315,-1.95,0.48,86.25,Stormwater,Others,S,PVC,120.1,Geology-2,15.59,SoilType-9,No,129,No,LandCover-2,RoadClass-0,0,0
162300,1,315,-1.93,0.92,56.51,Stormwater,Others,S,PVC,126.27,Geology-0,16.42,SoilType-4,No,33,No,LandCover-2,RoadClass-0,0,0
57500,28,315,-2.57,0.23,38.41,Wastewater,Others,S,PVC,146.79,Geology-2,22.02,SoilType-9,No,0,No,LandCover-4,RoadClass-4,0,0
157076,63,225,-2.01,7.87,31.27,Combined,MUF,S,BET,122.42,Geology-2,15.65,SoilType-6,No,104,No,LandCover-2,RoadClass-3,0,1
171688,1,250,-1.32,2.32,31.96,Wastewater,Others,S,PVC,143.43,Geology-0,16.02,SoilType-9,No,55,No,LandCover-4,RoadClass-0,0,0
46129,86,225,-1.4,2.59,24.69,Combined,Others,S,BET,107.23,Geology-2,15.49,SoilType-2,No,382,No,LandCover-1,RoadClass-0,0,1
54436,47,600,-2.72,1.38,34.75,Stormwater,MUF,S,BET,139.84,Geology-2,14.11,SoilType-4,No,202,No,LandCover-2,RoadClass-3,0,0
15083,56,225,-0.93,2.15,17.78,Combined,MUF,S,BET,123.23,Geology-2,18.11,SoilType-9,No,93,No,LandCover-3,RoadClass-3,0,0
57217,40,225,-1.57,0.47,44.35,Combined,MUF,S,BET,143.19,Geology-0,24.94,SoilType-4,No,190,No,LandCover-1,RoadClass-0,0,1
24439,50,300,-1.36,0.82,29.94,Combined,MUF,S,BET,118.18,Geology-2,15.57,SoilType-9,No,230,No,LandCover-2,RoadClass-1,0,1
159992,1,285,-1,0.14,15.69,Combined,Others,S,PVC,97.64,Geology-2,15.45,SoilType-2,Yes,523,Yes,LandCover-1,RoadClass-2,0,1
3272,8,400,-1.44,0.1,52.28,Stormwater,Others,S,PPP,143.72,Geology-2,14.86,SoilType-3,No,0,No,LandCover-1,RoadClass-4,0,0
2753,90,300,-1.35,3.32,26.53,Combined,MUF,S,BET,122.85,Geology-2,15.52,SoilType-2,No,180,No,LandCover-4,RoadClass-0,0,1
41073,89,230,-3.37,0.6,58.52,Combined,Others,S,Others,109.15,Geology-2,15.52,SoilType-0,No,139,No,LandCover-1,RoadClass-0,0,1
13818,20,225,-2.36,11.05,22.94,Combined,MUF,S,Others,97.84,Geology-2,15.48,SoilType-2,No,498,No,LandCover-1,RoadClass-1,0,1
168967,1,200,-1.46,4.13,61.26,Combined,MUF,S,BET,122.59,Geology-2,15.83,SoilType-9,No,162,No,LandCover-2,RoadClass-2,0,1
74389,30,300,-1.46,7.74,33.53,Combined,Others,S,BET,105.05,Geology-2,15.43,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,1
57268,31,160,-2.92,6.32,29.41,Wastewater,Others,S,PVC,144.96,Geology-0,24.68,SoilType-9,No,9,No,LandCover-2,RoadClass-1,0,1
162969,0,400,-3.66,-1.27,29.16,Stormwater,Others,S,PPP,144.7,Geology-0,24.05,SoilType-5,No,94,No,LandCover-1,RoadClass-3,0,0
129897,38,200,-2.15,-3.92,19.78,Wastewater,Others,S,PVC,129.39,Geology-0,19.41,SoilType-5,No,20,No,LandCover-1,RoadClass-1,0,0
75429,39,315,-2.69,5.19,23.17,Combined,Others,S,PVC,105.3,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,0
55538,57,225,-2.2,4.55,45.75,Combined,MUF,S,BET,139.1,Geology-2,18.74,SoilType-4,No,62,No,LandCover-4,RoadClass-0,0,1
152225,54,300,-1.34,4.53,56.3,Stormwater,MUF,S,BET,122.4,Geology-2,15.61,SoilType-9,No,236,No,LandCover-1,RoadClass-3,0,0
52894,21,315,-1.18,2.25,62.48,Wastewater,Others,S,PVC,141.95,Geology-0,14.62,SoilType-6,No,104,No,LandCover-2,RoadClass-0,0,0
56705,35,200,-2.66,0.73,30.16,Stormwater,MUF,S,BET,137.07,Geology-0,26.28,SoilType-5,No,207,No,LandCover-1,RoadClass-0,0,1
156764,1,200,-4.23,3.46,38.39,Wastewater,MUF,S,Others,132.09,Geology-0,20.47,SoilType-5,No,109,No,LandCover-2,RoadClass-0,0,1
154688,0,250,-1.43,1.12,49.1,Stormwater,Others,S,PVC,145.93,Geology-0,13.73,SoilType-9,No,87,No,LandCover-4,RoadClass-1,0,0
156331,1,315,-1.64,5.2,11.53,Stormwater,Others,S,PVC,122.46,Geology-2,15.5,SoilType-2,No,115,No,LandCover-2,RoadClass-0,0,0
76651,17,200,-2.39,2.81,55.14,Wastewater,Others,S,PVC,138.24,Geology-0,26.21,SoilType-5,No,167,No,LandCover-2,RoadClass-0,0,0
14958,60,200,-1.16,0.92,18.18,Combined,MUF,S,BET,123.24,Geology-2,17.96,SoilType-9,No,236,No,LandCover-2,RoadClass-3,0,0
155673,1,315,-4.86,0.32,30.91,Combined,Others,S,PVC,132.33,Geology-2,18.73,SoilType-9,No,71,Yes,LandCover-2,RoadClass-3,0,0
57395,32,200,-1.66,5.15,17.17,Wastewater,MUF,S,BET,142.72,Geology-2,24.44,SoilType-5,No,70,No,LandCover-1,RoadClass-4,0,0
44219,86,300,-1.15,4.83,27.65,Combined,Others,S,BET,107.32,Geology-2,15.5,SoilType-2,No,150,No,LandCover-1,RoadClass-0,0,1
44218,86,315,-2.25,6.93,11.81,Combined,Others,S,PVC,107.4,Geology-2,15.51,SoilType-2,No,150,No,LandCover-1,RoadClass-0,0,0
163389,1,225,-3.16,2.68,13.54,Combined,MUF,S,BET,133.94,Geology-0,21.87,SoilType-5,No,121,No,LandCover-2,RoadClass-2,0,1
20339,54,400,-2.7,3.38,30.77,Combined,MUF,S,BET,119.16,Geology-2,15.59,SoilType-9,No,129,No,LandCover-2,RoadClass-3,0,1
159298,1,160,-2.09,4.73,68.91,Wastewater,Others,S,PVC,122.49,Geology-2,15.53,SoilType-2,No,236,No,LandCover-1,RoadClass-1,0,0
162145,1,400,-1.52,8.62,42.76,Stormwater,Others,S,PVC,132.77,Geology-2,19.23,SoilType-5,No,125,No,LandCover-1,RoadClass-3,0,0
138686,29,315,-0.26,0.07,29.72,Wastewater,Others,S,PVC,140.91,Geology-2,19.62,SoilType-5,No,3,No,LandCover-4,RoadClass-4,0,0
4335,51,225,-1.29,3.48,28.03,Combined,MUF,S,BET,123.53,Geology-2,15.48,SoilType-3,No,266,No,LandCover-4,RoadClass-0,0,1
153837,5,200,-0.96,0.75,55.5,Wastewater,Others,S,PVC,148.09,Geology-0,8.89,SoilType-7,No,0,No,LandCover-4,RoadClass-0,0,0
159708,19,160,-1.34,1.64,8,Combined,Others,S,PVC,104.75,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,1
153957,1,200,-1.88,0.46,48.66,Wastewater,Others,S,PVC,148.17,Geology-0,8.22,SoilType-7,No,0,No,LandCover-2,RoadClass-0,0,0
156936,51,250,-2.05,-4,36.45,Combined,Others,S,BET,126.8,Geology-0,16.77,SoilType-4,No,111,No,LandCover-2,RoadClass-2,0,0
52181,21,200,-3.37,0.6,16.02,Stormwater,Others,S,PVC,142.63,Geology-0,14.69,SoilType-9,No,116,No,LandCover-4,RoadClass-2,0,1
69879,40,200,-1.52,1.44,28.28,Wastewater,IM,S,PVC,148.28,Geology-0,18.63,SoilType-6,No,15,No,LandCover-5,RoadClass-4,0,0
156303,1,160,-1.61,5.59,13.14,Wastewater,Others,S,PVC,122.46,Geology-2,15.5,SoilType-2,No,115,No,LandCover-2,RoadClass-0,0,0
58872,0,230,-4.18,11.24,37.25,Combined,MUF,S,BET,126.38,Geology-2,16.14,SoilType-6,No,108,No,LandCover-4,RoadClass-3,0,1
165741,0,200,-1.89,3.53,91.01,Stormwater,Others,S,PVC,118.3,Geology-2,15.57,SoilType-9,No,303,No,LandCover-2,RoadClass-1,0,0
100870,18,400,-2.26,2.37,60.43,Combined,Others,S,PVC,138.73,Geology-2,13.91,SoilType-8,No,90,No,LandCover-4,RoadClass-3,0,0
14857,59,300,-1.44,1.41,35.6,Combined,MUF,S,BET,122.39,Geology-0,15.69,SoilType-4,No,54,No,LandCover-4,RoadClass-0,6690,1
2212,34,160,-1.74,1.42,64.28,Wastewater,Others,S,PVC,111.85,Geology-2,15.61,SoilType-5,No,140,No,LandCover-1,RoadClass-1,0,0
81276,20,200,-1.83,4.05,20.3,Wastewater,Others,S,PVC,111.49,Geology-2,15.53,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
164422,0,200,-2.75,8.31,29.11,Wastewater,Others,S,PVC,143.74,Geology-2,23.32,SoilType-5,No,94,No,LandCover-2,RoadClass-0,0,0
27762,24,200,-0.85,3.72,31.42,Wastewater,Others,S,PVC,112.86,Geology-2,15.54,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,1
69464,45,250,-1.53,8.9,33.48,Wastewater,IM,S,BET,147.28,Geology-0,20.05,SoilType-5,No,54,No,LandCover-4,RoadClass-3,0,0
80919,20,200,-2.63,3.03,6.86,Wastewater,Others,S,PVC,111.57,Geology-2,15.53,SoilType-0,No,330,No,LandCover-1,RoadClass-0,0,0
67454,47,300,-1.15,1.68,47.7,Combined,MUF,S,BET,145.08,Geology-0,14.06,SoilType-9,No,129,No,LandCover-2,RoadClass-1,0,0
84383,47,200,-1.05,4.63,18.33,Combined,MUF,S,BET,116.23,Geology-2,15.6,SoilType-5,No,79,No,LandCover-1,RoadClass-1,0,1
5864,56,225,-3.07,4.68,52.27,Combined,MUF,S,BET,111.06,Geology-2,15.41,SoilType-2,No,182,No,LandCover-1,RoadClass-0,0,1
70593,49,300,-1.62,7.52,37.93,Combined,MUF,S,BET,144.77,Geology-0,14.63,SoilType-9,No,133,No,LandCover-1,RoadClass-1,0,1
170707,1,200,-2.61,10.94,87.96,Combined,MUF,S,PVC,124.44,Geology-2,16.04,SoilType-0,No,85,No,LandCover-4,RoadClass-3,0,1
157007,1,315,-1.45,0.31,29.32,Stormwater,Others,S,PVC,122.41,Geology-2,15.48,SoilType-2,No,115,No,LandCover-1,RoadClass-0,0,0
60737,32,250,-1.1,-7.69,71.57,Stormwater,MUF,S,BET,128.89,Geology-2,16.33,SoilType-9,No,224,No,LandCover-2,RoadClass-1,0,0
4079,55,400,-1.9,0.32,48.07,Stormwater,MUF,S,BET,122.44,Geology-2,15.6,SoilType-9,No,104,No,LandCover-4,RoadClass-0,0,0
64431,23,200,-1.33,2.59,34.44,Wastewater,MUF,S,BET,132.92,Geology-2,22.96,SoilType-5,No,17,No,LandCover-2,RoadClass-0,0,1
74378,25,500,-1.41,0.6,62.3,Combined,Others,S,PVC,105.33,Geology-2,15.43,SoilType-2,No,320,No,LandCover-1,RoadClass-0,0,0
64922,59,225,-2.89,3.43,37.54,Combined,MUF,S,BET,134.15,Geology-0,21.62,SoilType-5,No,121,No,LandCover-2,RoadClass-1,0,1
3267,8,160,-3.4,2.36,80.69,Wastewater,Others,S,PPP,143.63,Geology-2,14.47,SoilType-3,No,0,No,LandCover-1,RoadClass-0,0,0
52920,22,300,-0.63,0.75,33.04,Combined,MUF,S,Others,143.33,Geology-0,15.96,SoilType-9,No,55,No,LandCover-1,RoadClass-2,0,0
161296,18,315,-2.71,-3,28.17,Combined,Others,S,PVC,122.44,Geology-0,15.76,SoilType-4,No,11,No,LandCover-2,RoadClass-2,0,0
41059,89,300,-1.08,-10.38,2.51,Combined,Others,S,Others,109.98,Geology-2,15.52,SoilType-0,No,342,No,LandCover-1,RoadClass-0,0,1
128741,9,160,-2.03,4.57,17.48,Wastewater,Others,S,PVC,123.67,Geology-2,18.18,SoilType-9,No,135,No,LandCover-2,RoadClass-1,0,0
1850,31,200,-0.96,0.27,53.3,Stormwater,MUF,S,BET,123.34,Geology-2,17.97,SoilType-9,No,236,No,LandCover-2,RoadClass-0,0,0
159126,0,160,-2.5,3.19,23.47,Wastewater,Others,S,PVC,122.63,Geology-2,17.81,SoilType-9,No,111,No,LandCover-2,RoadClass-2,0,0
164749,50,300,-7.6,-0.22,35.27,Combined,Others,S,BET,111.8,Geology-2,15.59,SoilType-9,No,21,No,LandCover-2,RoadClass-0,0,1
163408,1,250,-2.46,-2.51,65.64,Stormwater,Others,S,PVC,125.26,Geology-2,16.13,SoilType-6,No,181,No,LandCover-2,RoadClass-0,0,0
172075,49,225,-2.03,-0.73,32.42,Combined,MUF,S,BET,134.88,Geology-2,19.1,SoilType-5,No,200,No,LandCover-2,RoadClass-1,12750,1
46120,43,160,-1.7,2.12,44.8,Combined,Others,S,PVC,106.73,Geology-2,15.5,SoilType-2,No,546,No,LandCover-1,RoadClass-0,0,1
15082,47,200,-1.87,3.58,46.07,Combined,MUF,S,BET,123.18,Geology-2,18.1,SoilType-9,No,93,No,LandCover-4,RoadClass-3,0,0
20353,52,230,-2.08,5.65,33.6,Combined,MUF,S,BET,120.38,Geology-0,15.59,SoilType-9,No,170,No,LandCover-2,RoadClass-2,0,1
57498,28,315,-1.61,0.42,52.17,Wastewater,Others,S,PVC,146.9,Geology-2,22.25,SoilType-9,No,0,No,LandCover-4,RoadClass-4,0,0
156987,1,200,-2.23,2.73,50.6,Wastewater,Others,S,PVC,119.86,Geology-2,15.58,SoilType-9,No,129,No,LandCover-2,RoadClass-0,0,0
64970,59,150,-1.45,1.93,53.15,Combined,MUF,S,BET,133.71,Geology-0,21.87,SoilType-5,No,121,No,LandCover-2,RoadClass-0,0,1
